DIGITAL_ID,INDOOR_TEMPERATURE_C,INDOOR_HUMIDITY_PERCENT,INDOOR_AQI,INDOOR_CO2_PPM,BEDROOM_NOISE_DB,BEDROOM_LIGHT_LUX,SMART_LIGHTING_HOURS,HVAC_USAGE_HOURS,WATER_CONSUMPTION_LITERS,ENERGY_CONSUMPTION_KWH,SMARTWATCH_CONNECTED,SMART_SCALE_WEIGHT_KG,AIR_PURIFIER,SLEEP_ENVIRONMENT_SCORE,SMART_HOME_STATUS
103243,18.0,53,134,1211.0,54.0,65,11.6,16.3,179.9,25.6,Yes,79.9,Yes,60.6,Fair
103244,26.2,43,122,1237.0,34.0,39,8.0,7.9,71.3,18.0,Yes,76.7,No,80.1,Good
103245,22.5,37,10,1002.0,61.0,115,5.7,6.5,254.9,10.3,Yes,56.2,Yes,56.8,Fair
103246,25.3,66,80,717.0,,14,6.9,7.7,162.3,5.4,Yes,71.7,Yes,76.5,Good
103247,24.3,48,112,631.0,29.0,52,13.6,5.8,311.1,2.4,Yes,74.6,No,78.4,Good
103248,20.8,57,28,727.0,43.0,84,4.4,11.8,284.1,22.5,No,88.1,No,73.0,Good
103249,23.7,70,61,637.0,54.0,81,9.0,16.8,93.6,19.6,Yes,62.6,Yes,66.8,Fair
103250,17.4,59,127,1349.0,48.0,4,3.0,2.3,230.5,15.3,No,71.3,Yes,81.0,Good
103251,24.8,36,116,1294.0,57.0,88,4.6,10.1,257.7,4.9,Yes,63.1,No,58.1,Fair
103252,23.9,55,64,1018.0,24.0,35,11.2,16.2,220.4,7.8,Yes,70.0,No,90.2,Excellent
103253,24.9,69,23,649.0,43.0,73,5.6,1.8,204.2,24.8,Yes,117.4,Yes,71.2,Good
103254,26.2,40,22,597.0,38.0,114,13.8,8.9,118.4,15.4,Yes,68.6,Yes,58.5,Fair
103255,24.1,43,93,815.0,65.0,45,8.0,15.6,120.8,29.0,Yes,58.6,Yes,70.6,Good
103256,23.4,50,99,1131.0,68.0,22,8.2,16.2,280.4,30.0,Yes,72.7,Yes,72.2,Good
103257,20.4,37,36,1337.0,63.0,87,2.4,9.3,55.6,24.4,Yes,75.6,No,56.8,Fair
103258,20.9,32,98,615.0,28.0,44,13.5,0.4,283.7,9.2,Yes,72.2,Yes,90.8,Excellent
103259,26.6,57,146,1214.0,45.0,9,4.1,1.9,208.0,8.5,Yes,68.2,No,80.1,Good
103260,27.3,58,50,1009.0,44.0,53,8.5,10.6,330.9,9.1,Yes,50.5,No,63.3,Fair
103261,22.3,52,57,910.0,54.0,69,6.7,2.2,349.2,29.6,Yes,93.5,No,73.6,Good
103262,23.1,47,21,1317.0,69.0,76,7.0,2.7,249.0,11.4,Yes,79.0,No,57.1,Fair
103263,20.3,64,147,556.0,55.0,84,9.7,13.9,173.7,21.8,No,53.9,No,58.2,Fair
103264,26.5,42,15,561.0,33.0,31,9.9,13.5,192.5,28.9,Yes,56.5,No,79.8,Good
103265,25.0,41,50,441.0,25.0,42,3.9,15.2,111.3,24.9,Yes,62.9,Yes,90.8,Excellent
103266,28.8,34,15,702.0,51.0,117,8.0,1.9,79.8,18.7,Yes,48.4,Yes,46.3,Poor
103267,20.4,68,139,1413.0,45.0,14,11.5,3.6,223.6,6.7,Yes,45.2,No,87.6,Excellent
103268,21.9,40,24,1163.0,34.0,65,7.3,15.0,291.6,6.9,Yes,84.5,No,86.7,Excellent
103269,23.7,40,25,519.0,68.0,14,4.0,13.0,128.5,15.8,Yes,62.4,Yes,73.6,Good
103270,24.9,60,94,1498.0,50.0,114,5.8,14.5,175.9,28.7,Yes,84.7,Yes,53.9,Fair
103271,22.4,60,19,1073.0,56.0,80,4.5,17.8,216.4,27.3,Yes,79.2,No,68.0,Fair
103272,20.4,42,147,1060.0,57.0,19,3.5,15.6,322.4,6.7,No,90.3,Yes,76.1,Good
103273,25.6,43,147,522.0,56.0,49,6.5,9.4,91.6,10.1,Yes,74.2,Yes,69.7,Fair
103274,25.2,54,28,1052.0,38.0,5,8.5,5.6,121.1,18.5,No,66.5,Yes,89.1,Excellent
103275,20.3,62,77,1320.0,33.0,78,2.9,10.3,325.6,15.4,Yes,49.0,No,76.7,Good
103276,27.1,62,51,1413.0,55.0,16,9.2,11.5,61.9,5.3,Yes,80.0,No,71.6,Good
103277,26.5,44,149,1188.0,56.0,119,13.9,6.0,246.8,12.3,Yes,57.3,Yes,45.2,Poor
103278,23.4,45,93,656.0,30.0,25,13.6,13.9,241.9,28.7,No,67.1,No,88.8,Excellent
103279,23.2,67,143,1156.0,46.0,21,12.0,1.7,165.0,28.6,Yes,64.9,Yes,87.9,Excellent
103280,24.7,35,62,997.0,21.0,72,5.2,14.0,190.4,17.7,Yes,77.6,No,84.9,Good
103281,20.4,54,107,1190.0,41.0,63,2.3,0.6,306.5,19.8,Yes,42.5,Yes,72.1,Good
103282,23.1,44,51,1079.0,21.0,75,12.0,9.0,99.5,8.2,Yes,80.2,Yes,86.6,Excellent
103283,16.5,33,39,1432.0,39.0,85,2.7,15.5,119.5,22.8,Yes,77.2,No,61.4,Fair
103284,25.6,33,18,1195.0,63.0,57,4.5,1.6,203.7,3.5,Yes,68.2,Yes,62.9,Fair
103285,18.3,59,43,1007.0,67.0,86,8.5,9.3,172.9,8.2,Yes,74.4,No,45.3,Poor
103286,27.5,63,97,730.0,36.0,36,4.1,2.9,222.3,2.2,Yes,73.4,No,76.9,Good
103287,22.0,56,59,455.0,23.0,77,12.0,16.1,326.3,12.8,Yes,58.0,Yes,86.9,Excellent
103288,22.4,60,85,504.0,33.0,87,11.3,15.0,325.1,25.8,Yes,82.6,Yes,79.2,Good
103289,21.1,61,55,946.0,26.0,71,11.1,16.8,119.0,29.5,Yes,43.9,Yes,89.1,Excellent
103290,22.1,68,55,1192.0,34.0,89,11.8,15.7,140.6,20.7,Yes,63.7,Yes,78.6,Good
103291,27.3,38,135,888.0,49.0,95,4.6,13.3,98.6,22.9,Yes,61.4,No,50.3,Fair
103292,16.0,70,26,1473.0,35.0,27,10.7,3.3,328.3,9.4,Yes,76.1,Yes,77.2,Good
103293,26.8,37,75,702.0,59.0,95,6.3,5.4,169.4,16.6,Yes,79.2,No,47.6,Poor
103294,24.0,43,113,1424.0,21.0,85,10.0,8.9,184.9,22.6,Yes,46.8,No,80.0,Good
103295,19.4,62,14,1049.0,38.0,48,3.5,10.6,290.8,15.9,No,80.1,No,76.7,Good
103296,19.8,52,132,1047.0,20.0,72,10.5,14.1,203.9,4.5,No,60.1,Yes,87.5,Excellent
103297,28.0,50,134,780.0,50.0,66,13.7,4.1,85.9,22.7,Yes,66.6,Yes,52.2,Fair
103298,20.2,41,121,561.0,23.0,88,2.5,2.3,181.4,8.1,Yes,75.2,Yes,82.5,Good
103299,19.5,31,25,418.0,46.0,102,3.1,8.7,239.2,4.7,Yes,91.4,No,62.9,Fair
103300,26.4,42,90,1373.0,44.0,75,3.5,2.8,265.8,15.4,Yes,43.1,Yes,60.8,Fair
103301,24.0,33,100,642.0,41.0,92,7.2,12.5,243.6,4.1,No,71.4,No,70.0,Good
103302,20.2,49,144,528.0,62.0,66,5.5,10.4,85.8,19.6,Yes,65.5,No,66.5,Fair
103303,23.6,43,145,808.0,29.0,40,11.7,13.3,141.3,19.9,Yes,55.4,No,89.3,Excellent
103304,19.9,59,81,1191.0,69.0,45,7.7,1.1,270.1,9.2,Yes,40.4,No,61.0,Fair
103305,26.3,58,105,1342.0,52.0,86,7.8,17.4,314.1,29.0,Yes,56.2,No,51.0,Fair
103306,26.2,37,120,621.0,68.0,86,10.6,0.0,64.2,25.1,No,84.8,Yes,42.7,Poor
103307,24.6,41,91,844.0,67.0,54,6.3,5.9,62.7,5.1,Yes,58.9,Yes,59.5,Fair
103308,24.1,70,47,1017.0,63.0,81,6.2,12.2,243.0,23.0,Yes,95.1,No,55.0,Fair
103309,28.3,67,63,922.0,49.0,10,11.1,0.8,214.4,11.9,No,78.9,No,67.6,Fair
103310,23.0,55,85,565.0,49.0,99,11.4,1.5,96.6,23.0,Yes,94.9,Yes,64.5,Fair
103311,19.5,31,24,1107.0,35.0,25,2.2,1.4,214.5,24.4,Yes,71.4,No,84.7,Good
103312,24.3,69,125,1142.0,28.0,71,3.7,10.5,342.3,6.2,Yes,65.4,No,80.8,Good
103313,29.3,43,18,1408.0,36.0,91,4.6,16.1,239.3,20.5,Yes,49.0,Yes,50.9,Fair
103314,20.0,35,17,1312.0,54.0,81,6.2,10.0,184.7,26.2,Yes,68.1,No,63.1,Fair
103315,21.9,69,119,1436.0,69.0,12,5.5,10.9,298.3,11.1,No,77.4,Yes,76.9,Good
103316,24.2,60,60,764.0,66.0,35,10.0,6.2,113.8,4.2,Yes,85.4,Yes,67.2,Fair
103317,22.8,46,40,624.0,34.0,105,11.9,0.3,174.3,2.8,Yes,88.4,No,74.6,Good
103318,20.1,54,111,1395.0,67.0,103,4.3,0.4,208.3,5.1,Yes,69.5,No,54.6,Fair
103319,26.4,61,12,593.0,47.0,107,8.8,16.0,201.4,2.1,Yes,67.8,No,54.2,Fair
103320,30.0,41,108,,39.0,63,6.4,1.8,326.3,11.2,Yes,63.5,No,62.1,Fair
103321,23.6,42,92,612.0,52.0,50,8.1,18.0,137.8,10.4,Yes,71.9,No,71.6,Good
103322,20.3,48,52,516.0,52.0,75,9.4,3.0,67.0,5.1,Yes,73.8,No,68.8,Fair
103323,18.4,54,38,998.0,55.0,21,12.7,12.1,324.9,20.2,Yes,72.2,No,77.2,Good
103324,23.8,60,19,809.0,32.0,59,4.3,17.1,115.1,29.8,Yes,84.6,Yes,81.6,Good
103325,26.3,66,149,1211.0,23.0,1,3.0,6.5,163.7,27.2,Yes,92.5,Yes,95.8,Excellent
103326,24.4,54,55,1328.0,42.0,55,9.5,13.2,209.3,9.1,Yes,46.0,Yes,75.6,Good
103327,23.0,45,39,403.0,27.0,39,6.7,6.3,342.8,23.6,Yes,65.9,No,95.9,Excellent
103328,21.2,67,103,422.0,32.0,27,4.0,5.5,210.6,28.2,Yes,72.2,No,92.9,Excellent
103329,19.7,52,41,1320.0,43.0,76,3.4,3.6,184.3,27.4,No,79.0,No,65.1,Fair
103330,25.5,43,56,1144.0,59.0,96,8.7,14.8,225.1,26.8,Yes,72.6,Yes,54.1,Fair
103331,25.7,35,97,1001.0,65.0,2,5.6,4.6,341.2,24.0,Yes,72.3,Yes,71.3,Good
103332,18.4,54,72,1387.0,49.0,62,14.0,5.1,295.4,10.2,Yes,80.9,Yes,69.5,Fair
103333,27.8,52,140,868.0,49.0,97,6.9,18.0,100.7,4.3,Yes,58.4,Yes,47.9,Poor
103334,24.7,41,32,1369.0,44.0,22,4.5,5.9,291.0,15.7,Yes,85.3,No,79.2,Good
103335,27.2,42,83,1026.0,52.0,54,9.5,7.6,302.3,3.5,Yes,77.9,No,66.5,Fair
103336,19.0,65,59,606.0,28.0,31,4.9,17.8,257.2,30.0,Yes,75.5,Yes,82.7,Good
103337,18.9,68,133,1413.0,45.0,83,7.9,6.6,247.2,12.0,Yes,81.5,No,68.3,Fair
103338,22.6,63,22,480.0,43.0,27,7.8,6.6,182.3,28.8,No,56.8,No,88.2,Excellent
103339,24.5,35,135,1014.0,52.0,7,7.4,14.9,242.5,23.6,Yes,86.4,No,80.6,Good
103340,28.4,67,38,882.0,58.0,2,11.6,5.6,271.3,13.5,Yes,51.3,No,70.9,Good
103341,25.1,69,130,991.0,44.0,93,4.6,4.2,86.8,5.3,Yes,42.2,No,62.6,Fair
103342,22.3,37,99,432.0,64.0,88,12.9,7.6,127.2,8.6,Yes,82.7,No,56.2,Fair
103343,19.9,37,142,434.0,34.0,52,11.5,12.6,108.2,20.8,Yes,78.9,No,81.7,Good
103344,26.7,69,87,1399.0,60.0,93,6.0,0.8,302.4,25.2,Yes,87.3,Yes,44.2,Poor
103345,20.1,62,118,1473.0,67.0,28,4.2,6.7,254.0,29.4,Yes,41.0,Yes,67.5,Fair
103346,27.9,63,23,679.0,68.0,110,5.4,6.2,185.2,5.7,Yes,79.9,Yes,37.3,Poor
103347,22.1,44,145,551.0,60.0,93,6.0,4.4,297.8,6.4,Yes,61.9,No,59.4,Fair
103348,27.8,65,57,1100.0,25.0,97,8.7,11.8,265.0,3.2,Yes,76.0,No,58.2,Fair
103349,25.0,64,33,1134.0,,88,2.6,5.2,324.1,9.3,No,64.5,No,70.4,Good
103350,22.6,51,88,1418.0,63.0,80,13.0,10.9,73.0,25.0,Yes,46.5,Yes,68.0,Fair
103351,21.4,52,60,1064.0,35.0,58,3.2,9.1,202.7,7.6,Yes,48.0,No,88.2,Excellent
103352,22.0,69,12,1322.0,40.0,23,5.4,3.9,262.0,17.3,Yes,67.4,No,93.6,Excellent
103353,24.3,51,137,852.0,34.0,37,3.3,4.8,112.2,14.5,No,42.2,Yes,82.9,Good
103354,23.2,34,128,1019.0,58.0,27,5.1,3.1,148.1,11.1,Yes,80.9,Yes,77.2,Good
103355,21.2,60,67,1456.0,61.0,96,12.1,1.0,175.7,19.3,No,40.0,No,60.2,Fair
103356,22.5,42,134,415.0,23.0,61,9.4,11.1,288.3,16.1,No,90.6,No,88.9,Excellent
103357,23.2,57,122,1138.0,43.0,99,4.7,12.1,198.1,11.4,Yes,38.5,No,67.0,Fair
103358,16.6,49,64,1114.0,22.0,50,12.5,3.0,197.9,21.3,Yes,66.0,Yes,86.0,Excellent
103359,24.4,62,128,1113.0,69.0,6,11.6,11.1,179.3,9.8,Yes,76.7,Yes,70.7,Good
103360,20.1,45,129,497.0,20.0,22,11.0,17.7,118.6,20.0,Yes,67.2,No,98.2,Excellent
103361,19.5,58,89,515.0,49.0,117,12.2,1.3,326.9,28.8,Yes,65.1,No,55.7,Fair
103362,17.9,52,51,1364.0,32.0,45,9.4,8.8,145.3,22.4,Yes,76.3,No,74.0,Good
103363,17.6,53,30,748.0,37.0,89,8.0,13.2,220.2,13.7,Yes,74.1,No,67.4,Fair
103364,18.9,63,19,631.0,59.0,77,6.5,0.8,94.6,22.9,Yes,67.1,No,58.1,Fair
103365,20.9,36,66,1435.0,30.0,105,4.7,14.0,180.3,24.7,Yes,68.7,Yes,75.4,Good
103366,28.9,67,65,1383.0,61.0,27,8.7,17.6,321.1,11.1,Yes,53.7,No,59.2,Fair
103367,21.4,66,47,1038.0,48.0,23,12.7,1.6,348.6,21.7,Yes,44.3,No,88.6,Excellent
103368,23.5,33,95,684.0,23.0,6,9.1,14.8,158.5,14.2,Yes,100.1,No,100.0,Excellent
103369,24.2,63,122,1035.0,44.0,111,13.0,6.8,96.2,24.9,Yes,87.4,Yes,60.0,Fair
103370,23.4,51,121,944.0,55.0,99,6.3,2.6,144.3,10.3,Yes,58.8,No,62.9,Fair
103371,22.8,34,63,791.0,55.0,102,10.3,8.9,148.2,28.3,No,77.0,No,61.7,Fair
103372,19.4,52,55,476.0,63.0,78,9.8,1.3,243.4,18.1,No,77.7,Yes,57.8,Fair
103373,27.4,44,13,696.0,,48,10.0,9.4,198.8,11.9,Yes,55.3,Yes,56.0,Fair
103374,28.4,60,71,729.0,47.0,2,9.7,0.3,280.5,13.7,Yes,68.4,Yes,74.9,Good
103375,18.0,38,133,1486.0,64.0,111,4.7,13.1,260.4,11.7,Yes,74.4,Yes,38.1,Poor
103376,19.9,54,137,669.0,27.0,1,3.7,8.8,125.4,6.1,Yes,84.6,Yes,96.4,Excellent
103377,22.2,54,121,615.0,40.0,6,13.7,8.3,285.3,3.9,Yes,66.8,No,95.2,Excellent
103378,20.1,50,94,1498.0,54.0,79,2.5,3.5,304.2,,Yes,66.5,No,59.1,Fair
103379,24.5,38,13,909.0,63.0,20,7.6,6.5,229.5,14.8,Yes,86.5,No,71.4,Good
103380,20.8,67,74,978.0,37.0,8,7.1,3.3,328.3,12.1,Yes,69.5,Yes,96.4,Excellent
103381,29.5,51,71,1476.0,66.0,11,6.3,13.2,284.9,2.4,Yes,66.0,Yes,57.0,Fair
103382,26.6,52,99,895.0,44.0,92,11.4,3.6,228.6,18.2,Yes,80.9,Yes,62.7,Fair
103383,23.6,33,129,1347.0,65.0,23,10.9,11.1,321.8,6.1,No,74.5,Yes,75.6,Good
103384,26.1,58,139,493.0,60.0,32,12.9,5.0,230.1,7.9,Yes,70.3,No,69.1,Fair
103385,26.3,44,146,1024.0,24.0,77,6.7,11.8,206.4,5.4,Yes,43.8,No,70.3,Good
103386,21.3,30,54,628.0,66.0,42,8.8,9.7,156.9,16.6,No,92.5,No,73.0,Good
103387,20.6,59,121,,27.0,81,12.7,7.6,314.9,4.7,Yes,54.5,Yes,85.9,Excellent
103388,23.2,58,51,1120.0,,117,13.9,12.1,86.8,,No,73.2,No,62.4,Fair
103389,25.6,49,50,1379.0,22.0,4,13.6,7.5,192.1,14.6,No,96.5,No,93.4,Excellent
103390,23.4,62,98,581.0,63.0,78,10.6,14.8,211.2,6.7,Yes,62.0,No,59.1,Fair
103391,18.3,70,51,666.0,56.0,70,3.7,13.1,216.4,14.5,Yes,102.6,No,58.0,Fair
103392,20.6,65,44,1403.0,50.0,88,2.3,9.7,245.6,11.6,No,82.7,Yes,66.1,Fair
103393,22.8,51,76,680.0,48.0,13,11.9,15.8,201.7,26.1,Yes,80.5,Yes,81.2,Good
103394,22.8,42,50,1361.0,60.0,115,12.1,14.9,127.0,24.3,Yes,56.9,No,58.5,Fair
103395,28.9,36,108,1066.0,39.0,103,11.0,9.6,307.1,29.8,No,56.7,No,53.7,Fair
103396,18.8,37,59,930.0,22.0,35,5.4,1.2,247.3,16.8,Yes,53.6,Yes,85.0,Excellent
103397,24.5,57,113,822.0,42.0,34,9.7,10.2,307.5,,Yes,98.1,Yes,85.0,Excellent
103398,27.5,38,95,1380.0,,107,5.8,6.4,132.8,28.5,No,55.0,No,46.8,Poor
103399,29.8,54,88,853.0,40.0,49,7.4,9.7,241.1,13.2,Yes,49.6,No,59.3,Fair
103400,21.8,45,54,666.0,32.0,87,6.6,11.6,264.3,17.6,Yes,72.8,No,83.0,Good
103401,24.5,39,115,906.0,27.0,78,13.0,11.6,165.0,12.6,Yes,47.9,Yes,73.3,Good
103402,24.7,40,131,715.0,24.0,10,4.8,12.1,293.7,17.3,Yes,69.8,No,100.0,Excellent
103403,23.6,60,86,1163.0,44.0,23,8.9,12.2,50.8,4.3,Yes,66.3,No,86.6,Excellent
103404,22.7,41,65,1297.0,58.0,74,6.3,2.0,228.5,23.9,Yes,50.6,No,62.6,Fair
103405,24.3,60,121,1352.0,56.0,43,10.0,3.5,234.1,29.6,Yes,72.1,No,67.4,Fair
103406,16.0,43,102,1274.0,60.0,50,8.8,11.3,210.2,3.8,Yes,41.9,No,59.5,Fair
103407,25.0,61,50,,24.0,16,13.1,7.3,239.0,,Yes,97.5,Yes,96.8,Excellent
103408,23.4,46,15,421.0,27.0,69,3.2,13.7,100.2,8.8,Yes,64.5,No,82.3,Good
103409,22.3,64,107,783.0,63.0,84,4.6,2.2,255.4,7.5,No,66.5,Yes,59.7,Fair
103410,29.1,30,82,502.0,,7,11.2,3.4,150.7,21.4,Yes,74.8,Yes,83.4,Good
103411,21.0,58,50,1299.0,60.0,78,6.4,10.1,185.6,3.2,Yes,43.6,Yes,63.2,Fair
103412,21.8,33,18,1132.0,41.0,117,4.0,9.0,149.9,15.0,Yes,75.3,Yes,67.6,Fair
103413,29.0,52,17,509.0,33.0,115,8.0,4.8,192.2,2.0,No,47.9,No,55.9,Fair
103414,20.5,57,113,1488.0,38.0,95,9.8,7.4,236.5,17.5,Yes,54.9,Yes,67.0,Fair
103415,21.3,45,22,1069.0,32.0,73,2.5,0.6,301.5,14.9,Yes,59.8,Yes,79.2,Good
103416,22.6,41,28,1499.0,54.0,27,5.5,0.7,195.0,27.6,Yes,98.5,No,79.8,Good
103417,25.5,50,107,1442.0,23.0,78,11.7,1.7,147.0,22.2,Yes,66.7,Yes,80.4,Good
103418,23.6,46,105,,52.0,11,8.2,10.4,196.4,5.5,Yes,71.9,Yes,83.8,Good
103419,19.1,69,58,589.0,41.0,42,2.4,15.5,256.6,11.9,Yes,81.5,No,74.7,Good
103420,21.4,42,109,1161.0,20.0,81,5.4,4.7,154.0,28.1,Yes,82.1,Yes,87.8,Excellent
103421,21.2,61,91,759.0,30.0,119,9.7,0.6,174.3,22.3,Yes,84.2,No,72.2,Good
103422,22.8,66,75,1274.0,35.0,36,4.4,12.8,218.9,18.6,Yes,103.9,Yes,90.4,Excellent
103423,24.3,44,100,1285.0,23.0,107,11.9,15.4,138.2,17.7,Yes,74.7,Yes,72.2,Good
103424,24.3,41,68,478.0,48.0,87,10.1,2.5,112.7,13.1,Yes,60.5,No,63.8,Fair
103425,17.7,44,62,995.0,58.0,62,7.7,6.9,92.1,18.4,Yes,76.9,Yes,60.4,Fair
103426,26.2,63,61,1285.0,63.0,100,13.0,2.9,155.8,23.6,Yes,86.2,Yes,51.0,Fair
103427,23.8,35,90,1414.0,57.0,117,6.7,1.9,64.5,5.6,Yes,77.1,Yes,50.2,Fair
103428,27.2,46,24,548.0,43.0,92,4.8,11.7,225.0,29.2,Yes,41.3,Yes,57.4,Fair
103429,24.3,49,130,409.0,28.0,62,9.9,17.4,102.8,8.7,Yes,59.3,Yes,82.2,Good
103430,26.3,38,14,1191.0,27.0,9,8.9,12.2,163.2,14.5,Yes,68.2,Yes,94.3,Excellent
103431,24.4,34,144,1478.0,,77,6.0,17.7,130.8,2.6,Yes,87.3,No,72.2,Good
103432,27.0,52,27,1271.0,34.0,79,6.1,7.8,239.1,17.4,Yes,87.8,No,68.5,Fair
103433,24.6,62,65,579.0,41.0,36,6.8,16.2,305.1,12.7,Yes,55.2,No,75.2,Good
103434,22.7,67,84,1143.0,56.0,10,5.5,3.7,240.0,9.0,Yes,67.8,No,83.2,Good
103435,29.8,43,105,780.0,34.0,114,10.5,2.1,212.8,29.6,Yes,76.6,No,48.6,Poor
103436,25.7,46,123,850.0,25.0,89,9.8,12.6,250.7,14.0,Yes,70.5,No,70.2,Good
103437,24.7,48,110,793.0,20.0,103,7.3,6.7,59.0,13.6,Yes,76.7,No,82.0,Good
103438,19.2,62,37,1364.0,39.0,18,6.8,5.7,86.9,15.0,Yes,64.2,No,85.4,Excellent
103439,19.1,30,59,832.0,60.0,51,6.4,12.1,78.5,5.3,Yes,75.8,No,70.0,Good
103440,23.9,42,11,1353.0,55.0,117,5.4,6.0,79.5,13.0,Yes,68.8,No,49.1,Poor
103441,23.4,56,77,1345.0,21.0,17,3.0,10.3,128.1,11.4,Yes,69.7,No,100.0,Excellent
103442,21.2,35,137,1463.0,25.0,93,5.2,5.4,209.6,15.0,Yes,92.5,No,81.7,Good
103443,23.4,35,86,1165.0,21.0,31,5.9,14.1,84.4,26.0,Yes,82.7,Yes,93.7,Excellent
103444,27.8,62,33,1307.0,22.0,22,8.6,5.6,330.5,7.4,Yes,89.9,No,81.5,Good
103445,25.1,59,121,484.0,26.0,116,11.3,9.6,306.3,19.0,Yes,41.8,No,65.2,Fair
103446,19.6,64,128,1183.0,39.0,11,6.7,0.4,341.5,3.1,Yes,62.2,No,91.6,Excellent
103447,22.7,52,45,1215.0,68.0,57,13.3,14.3,62.8,10.9,Yes,50.9,No,64.4,Fair
103448,20.6,39,11,1106.0,60.0,76,11.9,11.2,305.4,15.2,Yes,88.9,Yes,64.4,Fair
103449,21.8,48,136,669.0,60.0,20,13.8,3.5,291.1,4.1,Yes,72.9,No,77.7,Good
103450,21.8,57,114,1240.0,24.0,20,12.5,3.9,320.6,17.2,Yes,69.8,Yes,100.0,Excellent
103451,21.6,52,27,1442.0,44.0,92,9.4,4.7,208.4,10.7,No,58.9,Yes,70.0,Good
103452,19.2,33,17,1463.0,57.0,92,9.2,10.4,286.4,29.8,Yes,86.0,No,56.6,Fair
103453,22.6,49,24,915.0,37.0,113,3.6,9.9,65.4,19.7,Yes,90.0,No,68.1,Fair
103454,21.3,48,32,1456.0,20.0,90,10.7,4.9,72.8,8.8,Yes,83.5,Yes,86.6,Excellent
103455,16.0,56,102,849.0,44.0,28,9.2,12.5,85.6,4.9,Yes,62.8,No,70.7,Good
103456,29.2,63,58,1084.0,36.0,78,8.1,16.0,324.4,3.1,No,67.9,No,56.6,Fair
103457,26.3,33,73,1024.0,65.0,46,10.3,0.8,68.4,4.5,Yes,65.4,Yes,57.2,Fair
103458,21.9,67,43,1284.0,34.0,11,7.3,7.5,80.0,21.0,Yes,80.1,Yes,99.0,Excellent
103459,23.1,36,27,718.0,24.0,57,8.3,10.7,329.1,25.9,Yes,65.0,No,91.3,Excellent
103460,19.5,36,73,887.0,36.0,40,6.8,10.6,82.2,6.4,Yes,75.5,Yes,82.2,Good
103461,28.1,55,115,850.0,40.0,18,10.6,0.4,310.9,13.3,Yes,67.3,Yes,81.9,Good
103462,28.7,55,83,752.0,42.0,11,12.5,3.8,286.8,11.9,No,58.1,Yes,69.0,Fair
103463,23.5,48,111,1354.0,62.0,22,12.1,1.1,62.1,20.0,Yes,87.6,No,73.9,Good
103464,26.1,38,26,1436.0,29.0,4,11.4,10.2,56.6,7.1,Yes,71.0,Yes,95.0,Excellent
103465,23.5,49,61,719.0,36.0,25,2.2,11.6,210.3,28.7,Yes,61.1,No,88.9,Excellent
103466,19.0,45,73,484.0,20.0,116,12.9,2.9,349.2,22.4,Yes,76.1,No,72.6,Good
103467,21.8,46,43,647.0,56.0,62,5.3,6.0,313.6,28.7,Yes,82.4,Yes,68.4,Fair
103468,23.4,51,104,967.0,67.0,51,12.7,5.9,143.0,9.8,Yes,50.9,No,68.6,Fair
103469,21.6,42,96,,26.0,9,4.4,14.8,165.9,18.5,Yes,59.1,Yes,96.9,Excellent
103470,22.3,41,111,1043.0,31.0,85,7.3,3.5,166.4,22.5,No,89.8,No,78.8,Good
103471,22.7,39,149,878.0,59.0,38,11.0,9.9,270.3,21.9,Yes,58.2,No,75.2,Good
103472,22.8,30,85,1112.0,69.0,22,9.7,14.1,152.3,2.6,Yes,73.9,Yes,71.8,Good
103473,23.2,61,28,767.0,20.0,10,7.0,14.9,94.3,30.0,Yes,61.9,No,100.0,Excellent
103474,19.8,59,146,756.0,39.0,91,10.1,12.0,274.1,28.0,Yes,66.1,Yes,69.7,Fair
103475,20.8,37,83,807.0,63.0,94,8.6,5.4,187.4,5.4,Yes,68.2,Yes,62.5,Fair
103476,19.1,50,59,578.0,50.0,71,5.3,14.8,73.0,17.2,Yes,73.4,Yes,66.4,Fair
103477,25.9,51,48,766.0,23.0,116,9.8,13.4,287.0,10.8,Yes,46.6,No,68.0,Fair
103478,16.7,47,147,1459.0,45.0,102,4.5,12.7,225.6,26.6,Yes,57.0,Yes,50.0,Fair
103479,26.5,31,21,862.0,31.0,47,10.3,1.2,196.8,21.5,Yes,98.7,No,77.4,Good
103480,27.2,38,88,1227.0,41.0,91,2.0,0.8,252.0,8.3,Yes,80.5,No,55.7,Fair
103481,22.1,32,24,545.0,20.0,15,8.6,12.5,201.6,2.9,Yes,56.8,No,100.0,Excellent
103482,16.0,55,37,779.0,,45,6.8,17.0,244.5,10.2,Yes,81.4,No,77.2,Good
103483,21.9,50,141,567.0,22.0,46,5.6,13.9,310.2,3.1,Yes,43.5,Yes,97.4,Excellent
103484,22.8,59,45,486.0,31.0,115,8.2,15.0,234.1,6.0,Yes,66.1,No,70.3,Good
103485,20.0,57,128,553.0,40.0,94,9.7,9.8,247.9,19.8,Yes,61.4,No,64.7,Fair
103486,21.5,65,74,896.0,32.0,104,13.6,5.5,234.2,22.9,Yes,57.2,Yes,75.8,Good
103487,27.6,55,107,714.0,32.0,47,12.0,12.2,209.4,15.1,No,72.1,No,75.8,Good
103488,25.0,63,56,1122.0,60.0,79,10.6,12.8,101.6,18.8,Yes,59.7,Yes,60.4,Fair
