DIGITAL_ID,WALKING_MINUTES,RUNNING_MINUTES,CYCLING_MINUTES,WORKOUT_MINUTES,EXERCISE_CALORIES,CODING_HOURS,AI_ASSISTANT_USAGE_HOURS,SOCIAL_MEDIA_HOURS,GAMING_HOURS,READING_HOURS,TV_STREAMING_HOURS,SMARTPHONE_UNLOCKS,NOTIFICATIONS,PRODUCTIVITY_SCORE
102287,43,9,16,20.4,390,0.9,3.5,6.0,2.8,3.1,3.7,154,95,73.1
102288,124,86,47,95.2,1732,4.8,2.1,6.8,5.2,3.7,1.9,95,147,67.5
102289,57,51,83,75.2,1402,0.9,2.9,0.9,1.0,1.8,2.3,69,233,98.6
102290,2,48,25,39.2,688,,0.1,6.5,1.5,5.0,5.8,58,146,84.1
102291,85,10,111,67.4,1328,,1.5,6.2,0.8,1.4,0.7,124,196,80.2
102292,69,65,82,85.6,1582,8.6,1.9,2.8,4.8,3.0,0.6,89,51,91.0
102293,129,57,110,104.0,1966,9.2,,5.5,1.4,1.4,0.3,45,115,93.6
102294,171,89,11,92.0,1662,8.3,0.5,0.0,0.9,0.6,1.9,77,199,100.0
102295,1,35,20,29.2,514,3.3,3.5,7.5,3.7,2.8,2.4,92,243,66.5
102296,101,32,41,55.8,1052,2.7,3.8,4.4,0.5,1.8,0.6,71,163,90.7
102297,34,46,60,58.4,1076,5.5,0.3,5.0,0.3,2.9,3.3,163,139,98.2
102298,97,12,57,49.4,964,7.2,1.4,5.3,0.6,2.8,3.5,67,209,98.6
102299,29,39,53,50.4,930,9.9,3.8,4.5,0.0,2.7,4.5,46,194,100.0
102300,115,88,33,89.0,1604,1.3,0.3,6.9,4.2,0.6,5.9,170,241,55.8
102301,7,67,6,44.0,746,0.5,2.6,4.9,3.4,2.2,3.7,119,35,71.0
102302,149,41,108,97.6,1870,6.9,3.9,7.3,1.3,4.1,0.7,41,102,90.4
102303,43,18,34,33.0,624,8.3,3.9,4.7,1.4,1.6,0.5,61,186,95.6
102304,35,81,14,61.2,1062,8.5,1.9,1.4,4.9,2.2,4.7,128,130,93.5
102305,76,18,64,51.6,996,6.8,0.7,7.3,3.0,2.5,3.9,52,226,76.9
102306,30,57,89,75.8,1402,9.5,0.8,5.5,4.2,4.3,1.0,128,208,88.9
102307,46,22,98,61.6,1188,5.1,3.6,5.6,2.7,3.3,1.5,157,106,84.2
102308,54,53,24,52.2,938,9.1,3.6,7.9,1.4,0.5,4.5,66,56,81.1
102309,105,79,105,110.4,2050,9.7,2.4,0.6,5.8,4.3,3.4,115,244,100.0
102310,157,64,58,93.0,1732,8.5,3.1,3.4,3.4,4.2,3.5,144,194,99.0
102311,120,11,78,61.8,1214,3.1,3.0,1.9,0.8,3.8,1.3,98,203,100.0
102312,54,23,85,58.6,1126,2.0,2.6,5.0,2.4,2.3,3.8,58,127,78.9
102313,143,33,5,50.4,942,5.5,3.3,6.5,2.0,3.8,4.6,141,54,86.4
102314,11,52,51,53.8,972,4.5,2.7,7.7,1.3,2.4,5.3,65,194,78.9
102315,144,7,78,64.2,1270,8.8,2.1,3.6,5.6,3.7,4.4,91,180,86.3
102316,143,17,87,73.6,1438,1.0,0.9,6.3,5.3,4.4,3.5,70,249,63.5
102317,139,56,20,69.4,1276,2.6,3.0,7.3,1.2,4.5,4.0,44,183,83.5
102318,135,4,70,57.4,1140,7.5,1.9,5.5,2.1,2.3,2.9,101,105,89.4
102319,2,25,120,63.4,1218,0.9,1.2,1.9,4.6,4.3,1.4,162,149,84.1
102320,143,29,92,82.8,1598,3.2,,4.9,1.3,0.5,5.3,77,209,81.8
102321,29,53,95,75.6,1406,,2.8,7.8,3.5,0.5,3.2,45,32,60.6
102322,22,12,31,24.0,456,6.2,3.7,7.9,4.2,2.7,3.6,60,102,67.9
102323,91,82,52,88.2,1600,1.6,0.7,5.1,3.9,,5.9,63,140,73.2
102324,114,28,58,62.8,1200,8.6,2.6,7.1,4.2,0.8,5.9,104,108,70.2
102325,103,2,68,49.0,976,4.5,1.0,1.6,4.2,2.4,3.5,41,101,88.8
102326,117,89,61,101.2,1846,9.2,3.6,2.0,5.8,0.5,0.2,129,185,82.9
102327,4,57,3,36.2,610,4.7,0.4,7.6,2.1,3.0,2.4,56,247,77.5
102328,103,75,85,99.6,1842,2.8,2.6,1.1,5.3,4.3,5.6,137,237,87.6
102329,107,1,17,28.8,574,1.4,3.2,1.5,0.1,3.7,1.7,120,63,100.0
102330,64,74,98,96.4,1780,0.0,1.4,3.4,1.7,1.9,6.0,161,113,83.6
102331,120,27,80,72.2,1390,5.3,3.8,4.7,0.3,5.0,0.5,23,94,100.0
102332,29,81,113,99.6,1830,1.1,3.4,4.8,3.9,3.3,3.4,43,245,73.4
102333,148,76,113,120.4,2256,3.9,1.2,2.3,0.6,4.1,3.1,84,58,100.0
102334,83,85,55,89.6,1622,5.9,0.0,7.4,5.1,3.3,1.5,85,33,66.6
102335,149,75,23,84.0,1530,2.8,1.2,7.3,3.9,4.9,5.7,32,225,71.6
102336,31,1,65,32.8,654,1.8,1.1,3.1,0.2,4.1,3.7,46,148,100.0
102337,160,6,12,40.4,796,7.7,3.6,3.5,4.3,2.6,1.4,135,219,87.7
102338,15,25,61,42.4,798,9.5,3.9,5.6,5.2,1.8,2.3,100,195,76.0
102339,37,89,53,82.0,1462,1.0,0.3,5.3,4.0,3.4,4.3,140,224,71.0
102340,141,87,14,86.0,1546,1.6,1.9,3.1,0.2,3.0,1.8,128,159,98.8
102341,35,75,68,79.2,1434,9.6,2.2,3.3,5.1,3.1,5.3,164,142,89.8
102342,150,15,2,39.8,766,0.4,0.4,2.8,4.4,1.7,1.0,88,121,72.7
102343,113,22,36,50.2,960,9.8,1.5,1.9,2.3,2.1,1.6,76,105,100.0
102344,65,39,36,50.8,938,,1.3,3.7,2.0,2.8,0.9,91,154,83.6
102345,104,59,100,96.2,1806,8.7,2.1,5.5,2.9,4.2,0.6,127,73,93.5
102346,84,72,2,60.8,1072,3.1,2.6,5.9,5.2,3.8,1.8,92,236,68.0
102347,1,31,62,43.6,810,9.4,2.8,6.2,1.5,0.6,6.0,37,143,88.3
102348,74,14,34,36.8,708,3.2,0.5,3.0,0.6,1.2,0.6,35,134,95.0
102349,66,12,51,40.8,792,6.5,3.3,6.1,5.2,0.1,1.3,115,124,62.9
102350,179,4,86,72.6,1444,0.8,2.7,0.1,0.2,0.0,1.6,59,146,100.0
102351,150,74,27,85.2,1556,2.4,3.6,3.8,5.5,1.1,3.7,58,130,65.4
102352,153,73,93,111.6,2086,7.7,1.8,6.4,1.8,4.0,4.5,75,61,92.8
102353,54,51,17,48.2,862,5.3,3.6,5.0,3.0,4.5,4.5,136,243,89.1
102354,5,76,115,92.6,1700,9.3,3.5,3.8,0.8,2.0,0.1,73,160,100.0
102355,162,40,35,70.4,1328,4.3,1.8,5.2,5.4,2.8,3.9,65,46,69.2
102356,149,52,32,73.8,1372,8.7,1.5,7.3,4.5,3.5,3.8,179,148,76.2
102357,170,49,63,88.6,1674,4.5,3.7,4.5,5.5,4.8,3.1,62,169,77.9
102358,142,14,25,46.8,908,9.8,2.9,6.4,4.1,4.6,2.3,23,93,87.3
102359,85,6,47,39.4,776,9.6,3.7,7.8,1.1,0.3,4.8,24,220,83.4
102360,59,39,39,50.8,938,3.3,3.2,5.6,1.8,1.2,2.1,132,107,78.8
102361,100,27,16,42.6,798,8.9,2.4,4.6,2.9,0.2,1.4,77,229,85.5
102362,11,31,39,36.4,666,8.5,0.5,0.3,3.6,3.1,1.9,56,70,100.0
102363,48,14,6,20.4,380,2.1,,3.0,5.6,3.6,2.6,173,31,75.0
102364,41,84,56,81.0,1452,6.2,3.9,4.5,2.3,1.5,1.3,28,210,87.4
102365,165,69,7,77.2,1406,0.7,1.3,6.4,4.2,4.3,3.6,34,63,67.7
102366,81,64,116,101.0,1892,8.4,0.4,3.5,5.8,2.3,5.3,107,154,80.7
102367,172,3,55,58.2,1158,1.7,2.8,7.7,0.9,5.0,3.6,118,117,83.1
102368,34,10,30,24.8,476,0.7,2.9,2.2,5.2,0.0,2.7,124,141,66.6
102369,157,25,58,69.6,1342,4.0,1.1,6.0,2.5,0.5,4.8,173,241,73.0
102370,157,60,57,90.2,1684,,1.2,3.4,4.4,1.5,4.5,124,231,80.5
102371,133,36,11,52.6,980,8.5,1.9,3.9,1.8,0.1,2.2,46,69,92.7
102372,66,22,47,45.2,860,9.7,0.1,6.4,2.0,3.9,3.6,102,228,95.5
102373,79,84,30,78.2,1396,4.4,3.2,2.4,0.2,,4.4,178,222,99.1
102374,6,90,107,98.0,1780,0.6,1.3,0.8,5.8,3.7,1.5,51,84,80.1
102375,179,39,82,92.0,1762,7.5,3.4,4.2,4.9,0.3,2.2,149,155,74.6
102376,13,76,62,73.0,1308,5.7,3.2,4.2,0.6,1.3,0.6,37,103,95.5
102377,72,22,73,56.8,1092,4.5,2.6,6.4,6.0,4.2,5.9,47,208,66.0
102378,142,15,38,52.6,1022,3.1,1.3,7.7,3.6,4.8,0.5,90,34,71.8
102379,148,60,75,95.6,1792,5.0,2.1,0.4,5.1,2.1,1.0,136,85,89.2
102380,162,67,19,80.2,1470,3.4,1.8,4.7,0.4,4.8,2.9,119,147,100.0
102381,65,79,100,100.4,1850,7.6,,5.5,2.3,,5.2,107,178,91.0
102382,90,30,47,54.8,1036,5.4,3.4,7.9,4.0,2.1,2.1,111,87,65.5
102383,129,52,104,98.6,1868,8.8,1.9,7.5,0.6,4.0,4.6,172,230,96.6
102384,162,24,70,74.8,1448,5.4,3.3,5.7,2.9,1.5,4.1,58,122,78.0
102385,19,43,115,75.6,1426,2.4,0.4,4.2,2.7,1.3,3.8,151,60,78.4
102386,9,11,53,29.6,570,8.5,0.6,1.3,1.3,3.3,5.1,71,203,100.0
102387,24,89,77,89.0,1602,5.6,3.9,3.1,1.8,2.0,0.1,141,184,95.8
102388,24,8,74,39.2,768,2.1,2.4,4.7,5.8,0.7,5.6,87,227,58.5
102389,53,11,70,45.2,882,6.2,2.0,5.8,1.7,0.3,5.0,76,136,81.6
102390,32,68,28,58.4,1032,3.6,2.1,5.1,1.3,3.9,5.6,32,188,92.0
102391,163,53,73,93.6,1766,8.4,0.9,5.7,3.2,3.4,4.8,82,198,88.2
102392,94,53,92,87.4,1642,4.5,2.9,3.4,4.0,2.1,5.3,90,74,81.7
102393,13,27,72,47.6,898,7.3,0.3,5.8,4.4,4.5,1.2,172,193,82.9
102394,64,55,99,85.4,1598,1.0,2.3,1.1,4.5,2.1,1.9,42,31,81.4
102395,109,68,47,81.4,1492,4.0,2.3,1.3,0.2,3.6,1.9,49,91,100.0
102396,79,76,73,90.6,1660,9.8,3.7,1.3,2.4,4.5,0.7,132,178,100.0
102397,53,57,82,77.6,1438,8.1,2.1,7.1,4.6,4.2,4.4,154,191,77.4
102398,124,77,55,93.0,1706,1.6,0.5,0.6,5.4,2.6,0.8,73,115,81.6
102399,179,74,94,117.8,2208,,2.3,6.4,3.6,3.4,0.3,128,42,72.2
102400,130,41,16,57.0,1058,3.3,0.4,1.9,0.3,2.1,4.7,164,48,100.0
102401,168,37,8,59.0,1106,6.5,0.8,3.7,2.4,,5.4,116,190,95.8
102402,133,67,108,110.0,2066,7.6,0.1,7.3,0.4,1.3,4.6,79,153,87.9
102403,24,52,96,74.4,1384,7.5,2.1,4.7,4.5,2.2,5.0,85,131,80.3
102404,140,32,33,60.4,1144,5.1,0.3,1.7,0.4,1.0,3.6,160,133,100.0
102405,116,70,44,82.8,1516,8.1,1.9,2.3,1.1,0.2,5.3,71,78,100.0
102406,135,55,87,94.8,1786,4.4,3.7,7.4,2.5,2.9,3.0,51,32,75.4
102407,148,71,8,75.4,1366,1.2,2.9,3.4,2.8,4.3,5.9,28,195,87.7
102408,24,50,6,37.2,644,5.6,0.3,4.7,2.4,0.1,0.6,36,240,80.7
102409,78,73,15,65.4,1162,9.5,0.9,3.7,2.8,1.0,4.9,145,100,93.2
102410,67,42,18,45.8,832,7.9,2.7,3.0,4.3,2.3,3.8,101,44,89.2
102411,172,14,102,83.6,1644,5.8,3.6,1.8,2.2,3.3,3.5,59,67,100.0
102412,11,37,5,26.4,454,6.5,0.1,5.5,3.3,0.9,4.4,123,182,77.2
102413,31,14,113,59.8,1168,9.3,3.2,5.7,1.8,0.3,5.0,147,90,87.7
102414,127,4,114,73.4,1460,4.3,2.2,2.2,2.1,2.6,5.2,175,243,97.1
102415,95,82,10,72.2,1280,3.3,2.2,6.3,3.7,4.1,1.1,37,244,75.2
102416,91,53,75,80.0,1494,9.8,3.8,6.8,2.9,0.2,1.2,160,207,78.5
102417,140,50,60,82.0,1540,8.6,3.0,7.4,4.3,1.7,0.1,162,39,71.2
102418,30,9,41,27.8,538,3.2,3.4,1.3,3.4,3.3,0.8,25,129,94.1
102419,77,11,12,26.8,514,4.6,1.4,2.4,4.8,0.7,1.6,64,130,77.7
102420,19,3,11,10.0,194,4.2,2.2,6.9,2.7,1.2,4.3,117,207,70.9
102421,145,17,84,72.8,1422,1.5,2.5,1.6,2.9,2.7,2.9,138,152,90.2
102422,59,79,73,88.4,1610,9.6,1.3,0.0,4.0,4.8,4.5,97,71,100.0
102423,133,35,19,55.2,1034,4.0,2.3,7.0,1.3,1.4,2.9,67,228,77.7
102424,159,24,49,65.8,1268,8.8,0.9,2.6,2.3,2.4,3.3,130,209,100.0
102425,92,86,35,84.0,1508,1.9,0.6,3.3,3.7,2.0,0.7,102,203,78.1
102426,42,75,91,89.8,1646,5.5,1.5,3.6,0.2,4.5,4.7,123,246,100.0
102427,129,35,87,81.6,1562,0.2,3.0,6.8,2.6,0.4,4.5,93,69,61.4
102428,59,66,68,78.6,1440,7.6,3.7,2.7,3.6,2.8,1.8,74,215,94.8
102429,150,8,36,49.2,968,5.8,1.8,7.1,5.8,4.2,2.0,80,53,66.8
102430,30,60,11,46.4,808,6.3,2.6,4.9,5.3,4.9,1.3,21,98,81.2
102431,4,52,98,71.2,1320,0.5,0.4,4.2,1.7,3.5,4.9,135,114,86.2
102432,161,17,39,58.0,1126,2.1,3.6,2.6,3.0,1.9,4.5,21,197,84.5
102433,9,42,53,48.2,880,0.7,2.3,1.9,0.3,2.1,3.7,95,177,98.6
102434,88,34,1,38.4,700,2.9,3.1,5.0,1.4,1.8,1.4,29,58,84.2
102435,129,62,49,82.6,1528,6.3,3.2,3.6,4.6,3.0,1.0,95,66,84.2
102436,125,77,40,87.2,1590,5.7,1.0,7.3,0.7,3.7,0.3,21,49,89.8
102437,10,3,44,21.4,422,6.1,2.1,3.9,1.5,4.1,0.3,140,175,100.0
102438,177,40,102,100.2,1924,5.5,3.8,4.1,5.7,2.1,1.1,84,33,72.4
102439,158,44,105,100.0,1912,2.7,0.4,3.3,4.9,3.6,0.6,100,168,78.5
102440,55,49,8,43.6,774,2.4,2.7,6.3,4.7,4.6,3.3,104,221,69.9
102441,82,78,61,87.6,1596,1.4,3.8,3.4,5.2,4.6,2.1,63,115,77.0
102442,136,27,85,77.4,1494,8.5,1.2,2.2,4.5,3.5,2.7,53,81,96.2
102443,98,41,46,62.6,1170,6.2,3.4,6.9,0.7,3.2,3.6,92,72,90.9
102444,148,79,4,78.6,1414,1.9,3.7,4.8,3.1,2.7,4.0,125,171,77.2
102445,72,75,75,89.4,1638,1.8,3.0,4.7,2.7,0.9,3.9,179,151,74.0
102446,155,68,0,71.8,1300,8.7,0.9,4.9,1.9,0.6,1.6,24,202,90.1
102447,114,0,43,40.0,800,7.4,1.3,5.8,5.0,2.4,4.9,129,185,73.8
102448,6,38,21,32.4,572,6.6,0.1,2.5,2.8,0.8,5.5,88,161,91.6
102449,79,89,37,84.0,1502,4.1,3.3,0.3,0.4,2.9,1.9,73,173,100.0
102450,143,16,114,83.8,1644,2.6,3.4,6.5,1.6,3.2,0.1,57,195,80.8
102451,96,90,18,80.4,1428,9.8,2.5,1.0,1.4,2.6,5.4,156,220,100.0
102452,3,87,79,84.4,1514,8.0,1.4,5.8,5.3,0.2,5.5,80,180,66.9
102453,3,34,30,33.0,592,3.0,0.3,0.7,3.9,0.3,0.3,114,106,84.6
102454,102,45,114,93.0,1770,8.5,3.0,3.0,3.4,0.6,0.0,40,177,89.8
102455,39,41,66,58.8,1094,7.6,2.9,0.5,3.0,0.8,4.9,55,226,100.0
102456,16,38,86,60.4,1132,3.0,3.7,4.2,3.9,,1.8,20,112,84.4
102457,100,89,41,89.8,1618,4.3,2.9,5.2,4.5,1.7,5.5,169,178,70.4
102458,102,48,81,81.6,1536,1.9,3.3,1.4,3.3,1.5,1.3,162,199,86.2
102459,123,61,25,71.2,1302,1.1,3.0,3.0,5.6,,5.2,65,98,63.1
102460,51,37,12,37.2,670,7.2,2.5,7.4,5.9,3.2,0.4,84,43,64.9
102461,51,22,57,46.2,880,2.7,1.7,3.5,6.0,3.3,1.6,25,99,71.3
102462,163,21,17,52.0,998,8.2,3.6,6.4,4.0,0.9,5.8,100,34,73.5
102463,123,3,66,52.8,1050,10.0,2.6,7.4,5.6,4.6,1.4,170,181,76.2
102464,165,48,86,96.2,1828,0.8,1.6,7.8,2.4,4.0,0.8,167,186,70.4
102465,177,58,2,71.0,1304,4.7,0.3,7.2,5.2,1.2,5.1,47,31,58.2
102466,62,72,54,77.2,1400,8.0,1.2,2.5,5.5,2.4,0.7,154,35,85.7
102467,115,67,88,98.4,1834,7.9,2.2,7.7,5.4,2.3,0.6,68,63,64.9
102468,61,70,90,90.2,1664,7.6,1.1,6.5,5.0,1.7,1.9,43,233,69.3
102469,6,86,57,75.6,1340,3.5,0.9,6.7,2.4,4.1,3.8,99,51,80.5
102470,154,1,107,74.2,1482,4.5,2.1,0.1,1.0,0.5,4.3,32,161,100.0
102471,91,48,62,71.8,1340,5.9,0.7,7.6,2.0,2.1,5.3,111,142,77.7
102472,13,87,90,90.8,1642,9.7,3.2,6.2,4.6,2.1,3.2,154,163,77.9
102473,85,30,51,55.4,1048,3.3,1.9,6.1,1.4,2.3,2.4,34,96,82.1
102474,132,39,102,90.6,1734,9.2,2.3,0.7,2.9,4.3,2.2,106,106,100.0
102475,129,47,88,89.2,1690,2.7,,1.9,3.4,1.1,5.1,170,220,84.1
102476,61,50,23,51.4,928,9.9,1.3,7.7,3.6,0.5,4.3,143,244,72.5
102477,148,42,71,83.2,1580,6.7,1.6,4.0,5.6,3.1,5.4,88,119,78.7
102478,78,54,8,51.2,916,4.6,3.2,3.2,4.0,0.9,5.8,110,145,79.1
102479,148,87,109,125.4,2334,6.1,3.1,6.7,4.7,0.4,1.8,79,230,63.1
102480,137,48,36,70.6,1316,2.7,0.9,0.7,3.5,2.1,3.2,29,116,91.4
102481,57,89,93,102.0,1862,2.7,2.5,3.3,5.0,1.1,3.8,70,97,70.5
102482,119,79,116,117.6,2194,1.1,1.0,3.0,1.6,1.8,1.0,83,191,87.6
102483,166,56,82,99.6,1880,1.1,4.0,2.8,1.3,1.3,0.3,125,130,88.4
102484,132,76,52,92.8,1704,3.5,3.8,2.5,5.6,0.5,5.2,75,229,70.5
102485,64,14,79,52.8,1028,7.6,2.3,1.7,4.2,2.8,3.2,179,191,95.8
102486,12,26,23,27.2,492,6.1,2.8,1.4,4.0,0.1,3.4,170,86,86.9
102487,180,67,107,119.0,2246,1.0,3.2,5.1,2.8,4.8,3.3,110,194,82.0
102488,81,79,20,71.6,1274,8.5,2.9,7.4,2.3,1.7,4.5,104,163,81.0
102489,172,63,99,111.8,2110,6.0,2.8,4.1,3.3,3.5,0.9,126,100,89.6
102490,159,29,39,64.8,1238,9.6,3.8,2.4,0.7,4.1,3.7,98,202,100.0
102491,163,35,102,94.4,1818,6.7,2.4,1.3,2.7,1.4,2.8,128,198,98.9
102492,138,66,110,111.2,2092,1.8,2.5,6.6,2.7,3.7,5.4,121,132,74.8
102493,148,85,61,105.0,1930,4.7,3.4,7.8,3.2,4.2,3.1,167,162,74.8
102494,51,85,69,88.8,1606,6.5,2.7,2.8,3.8,1.2,5.7,162,89,86.4
102495,116,48,68,79.2,1488,0.3,2.9,2.3,5.7,5.0,2.1,48,224,77.9
102496,25,75,13,55.2,954,0.1,0.9,4.8,3.9,0.1,5.8,89,174,61.8
102497,33,54,116,85.4,1600,1.3,1.5,6.2,5.3,1.1,5.3,99,240,54.6
102498,51,84,108,103.8,1908,2.5,0.6,3.6,3.3,3.9,3.5,84,138,85.8
102499,111,55,41,71.6,1322,4.3,2.0,5.0,3.8,1.0,2.1,35,222,72.6
102500,81,67,49,76.0,1386,4.9,1.8,5.7,0.4,3.5,2.3,73,130,95.5
102501,179,43,60,85.6,1626,1.4,4.0,7.7,0.8,4.3,4.6,116,212,80.9
102502,156,30,3,50.4,948,6.7,2.4,1.3,3.5,4.8,3.5,26,38,100.0
102503,165,57,71,95.6,1798,6.0,3.1,8.0,2.4,2.4,2.4,79,161,75.2
102504,41,86,87,94.6,1720,2.9,1.3,3.1,4.8,4.9,3.8,29,199,84.1
102505,20,52,74,64.8,1192,0.1,3.3,5.8,3.3,2.1,4.4,72,203,66.8
102506,41,83,16,64.4,1122,0.8,2.5,4.6,5.3,1.1,0.1,27,103,60.0
102507,140,78,113,120.0,2244,3.9,2.8,3.9,5.8,2.6,0.5,145,125,71.0
102508,112,22,84,69.2,1340,1.5,1.2,5.6,0.9,3.2,0.6,104,158,85.7
102509,104,27,56,59.4,1134,3.8,2.2,3.2,2.4,2.3,1.4,109,116,89.7
102510,16,15,89,47.8,926,6.3,2.5,1.0,4.0,2.8,2.6,56,144,97.0
102511,119,36,106,87.8,1684,5.5,2.4,3.9,1.8,2.1,4.8,151,174,92.7
102512,136,20,47,58.0,1120,2.3,3.7,4.2,1.6,2.6,2.1,103,145,87.6
102513,168,78,43,97.6,1796,3.4,3.6,1.6,4.9,4.8,0.1,123,157,90.3
102514,128,16,44,52.8,1024,6.1,3.9,7.5,5.9,2.5,2.9,42,120,60.2
102515,129,36,90,83.4,1596,8.6,2.7,1.8,4.6,1.3,6.0,156,108,90.9
102516,59,76,79,89.0,1628,7.5,3.9,3.3,3.1,3.8,2.1,64,147,97.7
102517,47,18,118,67.4,1312,5.5,3.3,1.2,2.7,1.7,5.8,165,36,97.8
102518,28,29,89,58.6,1114,3.6,1.1,4.3,3.2,4.1,0.6,65,162,86.3
102519,96,44,116,92.0,1752,3.7,1.7,2.5,2.8,,1.0,21,209,84.3
102520,9,17,32,24.8,462,8.8,1.0,3.9,3.0,1.7,4.3,36,145,92.1
102521,57,77,30,69.6,1238,0.4,0.0,1.8,1.2,0.5,3.0,137,132,89.1
102522,20,61,111,85.0,1578,9.9,0.8,0.4,5.4,0.4,4.6,35,82,92.4
102523,27,35,46,44.8,826,6.6,0.0,6.2,4.5,,5.2,129,148,75.8
102524,33,83,5,58.4,1002,6.8,2.9,5.1,4.1,1.9,1.5,67,32,78.4
102525,7,51,107,74.8,1394,0.4,1.7,2.7,5.7,4.4,4.1,171,91,74.7
102526,176,18,71,74.4,1452,6.1,1.3,0.4,1.7,2.6,3.6,114,61,100.0
102527,78,43,70,69.4,1302,4.8,3.0,6.9,0.5,1.5,5.2,111,31,84.0
102528,144,6,33,45.6,900,1.1,3.3,1.4,5.0,3.6,2.6,125,109,82.4
102529,86,43,107,85.8,1630,2.8,3.9,7.4,6.0,3.1,0.3,122,153,55.3
102530,87,67,52,78.4,1434,8.9,2.6,3.8,3.5,4.0,3.4,151,110,97.1
102531,172,33,13,59.4,1122,5.5,1.8,2.7,0.4,3.2,5.8,20,82,100.0
102532,68,65,15,58.6,1042,4.1,1.2,5.9,4.7,0.8,0.1,52,169,63.5
102533,159,68,42,89.4,1652,0.7,0.9,7.0,0.4,3.4,1.4,150,153,81.6
102534,171,54,115,112.6,2144,7.1,0.9,3.0,3.2,2.0,1.9,120,162,92.2
102535,86,9,72,51.4,1010,7.0,1.6,3.3,1.7,2.3,4.6,64,33,99.2
102536,100,41,73,73.8,1394,6.1,4.0,3.5,5.5,,1.9,40,85,84.5
102537,7,40,80,57.4,1068,5.1,0.0,7.4,2.7,1.8,1.4,92,109,72.5
102538,76,76,11,65.2,1152,4.3,0.8,5.5,5.4,3.1,3.9,76,239,68.9
102539,86,68,69,85.6,1576,5.9,0.8,2.0,1.8,,0.3,81,221,100.0
102540,42,9,18,21.0,402,2.3,2.9,1.5,2.3,0.5,1.0,140,74,88.6
102541,128,9,106,73.4,1450,9.4,1.4,1.8,5.7,2.3,2.4,43,217,90.0
102542,108,90,40,91.6,1652,5.9,1.8,2.1,1.2,3.0,2.1,171,177,100.0
102543,178,59,52,91.8,1718,3.1,0.6,1.8,3.5,2.0,2.1,157,82,87.5
102544,151,50,28,71.4,1328,4.5,1.6,5.3,2.3,2.0,0.7,118,102,82.3
102545,151,20,69,69.8,1356,8.1,0.4,0.9,4.6,4.1,2.2,87,45,100.0
102546,16,7,58,30.6,598,1.6,2.1,3.1,0.8,0.1,4.8,76,122,87.1
102547,132,64,88,100.0,1872,2.9,0.4,5.0,2.6,1.5,2.5,94,142,77.3
102548,147,77,120,123.6,2318,6.8,3.2,2.3,4.2,4.1,3.5,126,59,95.7
102549,20,84,63,79.6,1424,3.2,2.3,0.5,2.4,4.6,1.0,67,49,100.0
102550,57,29,23,38.0,702,7.9,2.9,0.7,0.4,2.1,0.4,96,135,100.0
102551,158,84,88,117.2,2176,1.3,1.7,1.0,4.2,4.4,5.3,174,243,90.8
102552,109,48,15,56.6,1036,7.6,1.5,6.7,3.0,1.0,2.0,49,116,76.4
102553,138,8,51,52.8,1040,0.7,0.4,5.3,0.1,1.1,2.1,65,209,83.0
102554,179,16,79,77.0,1508,0.1,2.1,0.5,3.7,4.2,5.3,159,65,92.3
102555,142,68,5,71.2,1288,9.0,2.1,3.1,5.5,4.5,4.2,139,51,91.6
102556,134,57,36,75.4,1394,,1.9,2.2,0.7,1.1,4.5,79,158,100.0
102557,27,56,84,72.6,1340,3.5,3.0,4.6,3.5,0.3,4.1,166,50,72.0
102558,50,61,3,47.8,834,2.3,3.3,4.2,4.4,0.5,0.6,123,205,67.3
102559,4,51,97,70.2,1302,6.2,3.0,3.8,0.4,1.3,5.7,87,240,99.1
102560,4,60,91,73.2,1344,5.1,0.6,2.5,0.1,3.8,5.5,137,229,100.0
102561,93,39,37,56.8,1058,9.9,2.5,1.1,2.8,2.5,1.4,143,34,100.0
102562,95,37,40,57.2,1070,9.8,0.3,5.9,4.7,2.3,4.8,136,149,79.4
102563,7,42,91,63.0,1176,6.4,2.8,7.0,1.0,2.9,2.5,26,197,88.5
102564,63,62,80,81.8,1512,4.4,1.5,7.6,5.0,4.5,4.1,101,111,66.9
102565,137,18,13,43.4,832,4.9,0.5,0.5,3.9,0.5,1.0,72,108,89.8
102566,37,49,70,64.8,1198,6.8,3.4,5.9,2.0,3.5,3.2,155,74,90.5
102567,110,32,85,75.2,1440,1.0,2.5,5.8,3.1,4.6,0.8,169,188,77.1
102568,111,12,50,49.4,964,3.3,1.4,7.6,5.8,1.1,3.2,45,172,50.5
102569,80,77,64,87.8,1602,0.8,0.1,2.0,1.3,4.2,1.5,136,87,99.7
102570,135,61,92,100.4,1886,0.7,2.1,5.9,3.0,3.5,2.7,100,210,73.3
102571,103,42,51,66.2,1240,2.0,3.7,0.4,3.7,0.1,4.0,60,74,84.2
102572,152,48,94,96.8,1840,4.9,2.4,5.0,0.8,1.2,5.3,130,224,89.4
102573,72,35,29,47.0,870,,3.9,2.8,0.3,3.0,1.0,101,199,100.0
102574,177,9,56,63.2,1246,4.9,0.5,6.2,0.1,2.5,5.4,174,181,92.0
102575,48,5,78,43.8,866,3.4,2.3,6.9,1.9,2.6,2.3,89,67,77.5
102576,35,56,81,73.0,1348,0.8,3.2,2.9,0.4,1.2,5.1,117,80,91.6
